,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
0,17,1899.0,210457,54,138.4,-30.88,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
6,21,1899.0,210458,54,138.4,-30.87,Google Earth image,Copper,MAJOR,Barite,MINOR,GANGUE,N,0
244,87,-,209619,54,139.39,-32.09,Google Earth image,Clay,MAJOR,,,,,0
369,179,1906.0,209779,53,137.33,-32.54,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
388,195,1970.0,209778,53,137.19,-31.69,Map Plot,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
390,196,1920.0,209777,53,137.18,-31.69,Google Earth image,Clay,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
394,197,1950.0,209776,53,137.19,-31.69,GPS type unknown,Dolomite,MAJOR,,,,,0
405,209,1916.0,209803,53,136.02,-34.33,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
407,211,1916.0,209805,53,136.08,-34.3,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
408,212,1915.0,209802,53,136.04,-34.31,Google Earth image,Magnesite,MAJOR,Graphite,,ORE,U,0
412,213,1918.0,209801,53,136.09,-34.28,Google Earth image,Graphite,MAJOR,Graphite,,ORE,U,0
413,214,1914.0,209800,53,136.05,-34.32,Google Earth image,Graphite,MINOR,Graphite,,ORE,U,0
500,237,1972.0,209817,53,136.1,-34.14,Map Plot,Lead,MAJOR,Cerussite,RARE,ORE,Y,0
504,238,1979.0,209834,53,136.03,-34.32,GPS Standalone Navigational,Marble,MAJOR,,,,,0
508,242,1971.0,209829,53,136.14,-34.19,Google Earth image,Copper,MAJOR,Chalcopyrite,TRACE,ORE,N,0
514,245,-,209833,53,136.03,-34.33,Google Earth image,Asbestos,MINOR,Chrysotile,MINOR,ORE,N,0
535,250,1980.0,209843,53,136.11,-34.27,"Sourced from documents (PLANS, ENV, RB,etc)",Dolomite,MAJOR,,,,,0
536,251,1980.0,209842,53,136.11,-34.28,"Sourced from documents (PLANS, ENV, RB,etc)",Dolomite,MAJOR,,,,,0
537,252,1910.0,209844,53,136.1,-34.29,Google Earth image,Talc,MAJOR,Dolomite,MAJOR,GANGUE,N,0
540,253,1911.0,209840,53,136.03,-34.33,GPS Standalone Navigational,Asbestos,MAJOR,Chrysotile,MINOR,ORE,N,0
543,254,1899.0,1841816,53,136.06,-34.33,GPS Standalone Navigational,Manganese,MINOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
552,257,1867.0,1130477,53,136.06,-34.32,GPS Standalone Navigational,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
558,258,1869.0,209836,53,136.11,-34.27,Google Earth image,Copper,MAJOR,Arsenopyrite,RARE,GANGUE,N,0
576,259,1860.0,209854,53,136.26,-34.27,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Azurite,TRACE,ORE,Y,0
582,260,1955.0,209853,53,136.13,-34.23,Google Earth image,Copper,MAJOR,Argentite,RARE,ORE,Y,0
584,262,1849.0,209852,53,136.03,-34.33,Google Earth image,Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
591,264,1961.0,209849,53,136.03,-34.33,GPS Standalone Navigational,Marble,MAJOR,,,,,0
592,265,-,209848,53,136.05,-34.32,Google Earth image,Dolomite,MAJOR,Magnesite,MINOR,ORE,Y,0
594,267,-,209845,53,136.06,-34.39,Google Earth image,Sand,MAJOR,,,,,0
610,273,-,209860,53,136.01,-34.33,Digital Image,Sand,MAJOR,,,,,0
664,297,-,209876,53,136.22,-33.46,Google Earth image,Sand,MAJOR,,,,,0
677,309,1960.0,209847,53,136.03,-34.32,Digital Image,Ironstone - construction materials,MAJOR,,,,,0
708,324,1942.0,209989,53,136.25,-34.59,Google Earth image,Tungsten,MAJOR,Quartz,ABUNDANT,GANGUE,N,0
710,325,-,209988,53,136.29,-34.58,Google Earth image,Tungsten,MAJOR,Quartz,ABUNDANT,GANGUE,N,0
714,326,-,209987,53,136.24,-34.56,Google Earth image,Zinc,MINOR,Chalcopyrite,RARE,ORE,N,0
718,327,-,209986,53,136.28,-34.52,Google Earth image,Copper,MAJOR,Chalcopyrite,RARE,ORE,N,0
720,328,1963.0,209985,53,136.35,-34.68,Google Earth image,Tungsten,MINOR,Bismuthinite,RARE,ORE,N,0
756,343,-,210000,53,136.18,-34.64,Google Earth image,Phosphate,MAJOR,Phosphate,MAJOR,ORE,N,0
758,345,-,210465,53,136.03,-34.47,Google Earth image,Sand,MAJOR,,,,,0
771,354,1909.0,210474,53,136.25,-34.51,Google Earth image,Phosphate,MAJOR,Guano,,ORE,U,0
864,398,-,210510,53,136.34,-31.21,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
959,429,1978.0,210399,53,136.23,-33.51,Google Earth image,Sand,MAJOR,,,,,0
960,430,1980.0,210400,53,136.87,-31.4,Google Earth image,Sandstone,MAJOR,,,,,0
961,431,-,210418,53,136.58,-33.26,Digital Image,Amethyst,MAJOR,Amethyst,TRACE,ORE,N,0
963,432,1977.0,210402,53,136.35,-31.15,Map Plot,Sandstone,MAJOR,,,,,0
964,433,1917.0,210403,53,136.4,-31.23,Google Earth image,Salt,MAJOR,Gypsum,TRACE,GANGUE,N,0
967,438,1981.0,210408,53,136.42,-32.65,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MAJOR,Argentite,TRACE,ORE,N,0
994,440,1979.0,210390,53,136.28,-33.15,Map Plot,Graphite,MINOR,Argentite,RARE,ORE,N,0
1008,446,1970.0,210391,53,136.47,-32.73,Map Plot,Jade,MAJOR,Diopside,MAJOR,ORE,N,0
1016,448,-,210389,53,136.26,-32.34,Google Earth image,Heavy Minerals,MAJOR,Chromite,,ORE,U,0
1018,449,-,210396,53,136.11,-32.38,Map Plot,Heavy Minerals,MAJOR,Chromite,,ORE,U,0
1024,452,1968.0,210378,53,136.25,-33.78,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
1025,453,1969.0,210379,53,136.32,-33.23,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
1027,454,1969.0,210380,53,136.49,-33.27,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
1029,455,1979.0,210381,53,136.33,-33.54,Map Plot,Lead,MAJOR,Galena,TRACE,ORE,N,0
1032,456,1985.0,210377,53,136.48,-33.66,Controlled AMG/MGA map,Zinc,MAJOR,Chalcopyrite,TRACE,ORE,N,0
1042,457,1985.0,210383,53,136.35,-33.52,Map Plot,Zinc,MAJOR,Galena,TRACE,ORE,N,0
1058,458,1984.0,210507,53,136.38,-33.5,Map Plot,Graphite,MINOR,Chalcopyrite,RARE,ORE,N,0
1080,460,1914.0,210385,53,136.35,-33.58,Google Earth image,Iron,MAJOR,Hematite,MAJOR,ORE,N,0
1082,461,-,210382,53,136.49,-33.67,Google Earth image,Dolomite,MAJOR,,,,,0
1086,465,1967.0,210369,53,136.42,-33.6,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1089,466,1908.0,210386,53,136.42,-33.47,Google Earth image,Graphite,MAJOR,Argentite,RARE,ORE,Y,0
1093,467,1908.0,210371,53,136.44,-33.66,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
1101,468,1887.0,1988112,53,136.44,-33.66,GPS Averaged Position,Lead,MAJOR,Galena,,ORE,U,0
1102,469,1914.0,210373,53,136.46,-33.65,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1106,470,1917.0,210374,53,136.42,-33.44,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
1108,471,1908.0,210370,53,136.49,-33.64,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1112,472,1979.0,210376,53,136.34,-33.53,Map Plot,Lead,MAJOR,Galena,TRACE,ORE,N,0
1120,473,-,210354,53,136.49,-33.64,Map Plot,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
1121,475,1905.0,210356,53,136.33,-33.49,Google Earth image,Graphite,MAJOR,Dolomite,MINOR,GANGUE,N,0
1133,476,1905.0,210375,53,136.48,-33.53,Google Earth image,Uranium,MINOR,Cordierite,TRACE,GANGUE,N,0
1157,477,1957.0,210358,53,136.38,-33.61,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1164,478,1975.0,210359,53,136.17,-33.46,Digital Image,Quartzite,MAJOR,,,,,0
1171,481,-,210357,53,136.45,-33.31,Google Earth image,Iron,MAJOR,Hematite,MAJOR,ORE,Y,0
1222,500,-,210334,53,137.62,-35.91,Google Earth image,Heavy Minerals,MAJOR,Carbonate,MAJOR,GANGUE,N,0
1228,501,1908.0,210353,53,137.76,-35.73,Google Earth image,Gold,MAJOR,Arsenopyrite,TRACE,GANGUE,N,0
1231,503,1931.0,210330,53,137.8,-35.76,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
1237,504,1949.0,210331,54,139.39,-35.09,Google Earth image,Calcrete,MAJOR,,,,,0
1238,505,1894.0,210335,53,137.46,-35.75,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
1242,506,1991.0,210328,53,137.41,-35.76,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
1244,507,-,210337,54,138.13,-35.84,Google Earth image,Molybdenum,MAJOR,Biotite,TRACE,GANGUE,N,0
1248,508,1980.0,210338,53,137.66,-35.88,Google Earth image,Gypsum,MAJOR,Clay mineral,MINOR,GANGUE,N,0
1250,509,1956.0,210339,53,137.67,-35.74,Google Earth image,Heavy Minerals,MAJOR,Kyanite,RARE,GANGUE,N,0
1255,510,1890.0,210340,54,138.02,-35.74,Google Earth image,Gold,MAJOR,Arsenopyrite,TRACE,GANGUE,N,0
1262,511,1886.0,210336,53,137.42,-35.75,Digital Image,Gold,MAJOR,Gold,RARE,ORE,N,0
1267,512,1898.0,210312,53,137.28,-35.73,Google Earth image,Gold,MAJOR,Argentite,TRACE,ORE,Y,0
1273,513,1933.0,210313,53,137.31,-35.74,Digital Image,Gold,MAJOR,Gold,RARE,ORE,N,0
1277,514,-,210314,53,136.98,-35.68,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
1283,515,1892.0,210315,53,136.96,-35.68,Google Earth image,Lead,MAJOR,Carbonate,MINOR,GANGUE,N,0
1295,516,1954.0,210341,53,136.96,-35.68,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
1301,517,1908.0,210317,53,136.85,-35.7,Google Earth image,Lead,MAJOR,Cerussite,RARE,ORE,Y,0
1304,518,1898.0,210318,53,137.26,-35.82,Google Earth image,Gold,MAJOR,Amethyst,RARE,ORE,N,0
1354,519,1986.0,851288,53,137.25,-35.95,Digital Image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
1358,520,1950.0,210320,53,137.54,-35.81,Google Earth image,Sand,MAJOR,Quartz,,ORE,U,0
1360,521,1979.0,210316,53,137.6,-35.64,Google Earth image,Sand,MAJOR,Quartz,,ORE,U,0
1361,522,1985.0,210322,53,137.41,-35.6,Digital Image,Slate,MAJOR,,,,,0
1362,523,1953.0,210323,53,137.62,-35.65,Digital Image,Basalt,MAJOR,,,,,0
1363,524,1949.0,210324,53,137.62,-35.64,Digital Image,Basalt,MAJOR,,,,,0
1364,525,1840.0,210325,53,137.64,-35.65,Digital Image,Basalt,MAJOR,,,,,0
1365,526,1964.0,210321,53,137.09,-35.71,Google Earth image,Quartzite,MAJOR,,,,,0
1366,527,1900.0,210327,53,137.83,-35.82,Google Earth image,Gypsum,MAJOR,Halite,MINOR,ORE,N,0
1370,528,1907.0,210297,53,137.69,-35.86,Google Earth image,Salt,MINOR,Aragonite,MINOR,ORE,N,0
1376,529,1890.0,210298,54,138.02,-35.78,Google Earth image,Tourmaline,MINOR,Apatite,TRACE,GANGUE,N,0
1412,530,1906.0,210299,54,138.02,-35.78,Google Earth image,Clay,MAJOR,Clay mineral,,ORE,U,0
1413,531,1909.0,210326,53,137.55,-35.63,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
1415,532,1933.0,210301,53,137.54,-35.62,Google Earth image,Salt,MAJOR,Gypsum,TRACE,GANGUE,N,0
1417,533,1897.0,210302,54,138.02,-35.73,GPS Standalone Navigational,Manganese,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
1420,534,1973.0,210303,53,137.18,-35.7,"Sourced from documents (PLANS, ENV, RB,etc)",Zinc,MINOR,Chalcopyrite,TRACE,ORE,N,0
1435,535,-,210304,53,137.23,-35.71,Digital Image,Lead,MAJOR,Gold,RARE,ORE,N,0
1459,537,-,210306,53,137.23,-35.71,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,,ORE,U,0
1461,538,1898.0,210307,53,137.23,-35.7,Google Earth image,Zinc,MINOR,Argentite,RARE,ORE,N,0
1476,539,1899.0,210308,53,137.23,-35.71,Google Earth image,Copper,MAJOR,Chalcopyrite,TRACE,ORE,N,0
1479,540,1981.0,210309,53,137.15,-35.69,Google Earth image,Silver,MINOR,Argentite,RARE,ORE,N,0
1485,541,1898.0,210305,53,137.16,-35.78,Google Earth image,Silver,MAJOR,Argentite,RARE,ORE,N,0
1487,543,1897.0,209654,53,136.99,-35.97,Google Earth image,Diamond,MAJOR,,,,,0
1490,553,-,210310,53,136.98,-32.89,Map Plot,Diamond,MAJOR,Diamond,RARE,ORE,N,0
1493,554,1981.0,210291,53,136.33,-30.21,Map Plot,Diamond,MAJOR,Diamond,RARE,ORE,N,0
1502,565,-,210282,53,136.13,-30.71,Google Earth image,Sandstone,MAJOR,,,,,0
1503,566,-,210283,53,136.15,-30.67,"Sourced from documents (PLANS, ENV, RB,etc)",Sandstone,MAJOR,,,,,0
1504,567,1977.0,210284,53,136.46,-30.16,Map Plot,Lead,MAJOR,Carbonate,ABUNDANT,GANGUE,N,0
1519,571,-,210270,54,138.44,-30.67,GPS Standalone Navigational,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1521,572,1940.0,210271,54,138.41,-30.81,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1527,573,1980.0,210285,54,138.48,-30.78,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1530,574,1899.0,2078027,54,138.4,-30.87,Google Earth image,Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
1535,575,-,210276,54,138.41,-30.87,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1538,576,1899.0,210262,54,138.4,-30.87,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
1541,577,1907.0,210263,54,138.13,-30.81,GPS Standalone Navigational,Lead,MINOR,Barite,MINOR,ORE,N,0
1573,579,1947.0,210265,54,138.13,-30.8,GPS Standalone Navigational,Lead,MAJOR,Argentite,RARE,ORE,N,0
1579,580,1872.0,210266,54,138.14,-30.83,GPS Standalone Navigational,Copper,MINOR,Argentite,TRACE,ORE,N,0
1603,581,-,210267,54,138.13,-30.74,"Sourced from documents (PLANS, ENV, RB,etc)",Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1607,582,1946.0,210268,54,138.14,-30.71,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1610,583,-,210264,54,138.13,-30.7,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1612,584,-,210274,54,138.13,-30.71,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1615,585,-,210247,54,138.13,-30.72,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1618,586,1984.0,210248,54,138.13,-30.72,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1620,587,-,210249,54,138.13,-30.73,"Sourced from documents (PLANS, ENV, RB,etc)",Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1622,588,-,210273,54,138.14,-30.75,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1624,589,-,210251,54,138.13,-30.76,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1626,590,-,210252,54,138.13,-30.76,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1628,591,-,210253,54,138.13,-30.73,"Sourced from documents (PLANS, ENV, RB,etc)",Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1630,592,-,210254,54,138.15,-30.89,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1632,593,-,210250,54,138.14,-30.88,"Sourced from documents (PLANS, ENV, RB,etc)",Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1634,594,-,210256,54,138.14,-30.87,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1636,595,-,210257,54,138.14,-30.87,Google Earth image,Barite,MAJOR,Barite,,ORE,U,0
1638,596,1941.0,210258,54,138.44,-30.97,Digital Image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1645,597,-,210259,54,138.43,-30.96,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1651,598,-,210255,54,138.46,-30.93,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1654,599,1908.0,210261,54,138.34,-30.83,GPS Standalone Navigational,Copper,MAJOR,Chalcocite,TRACE,ORE,N,0
1658,600,1888.0,210232,54,138.33,-30.82,Google Earth image,Copper,MAJOR,Iron oxide (non specific),ABUNDANT,GANGUE,Y,0
1660,601,1899.0,210233,54,138.35,-30.82,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MAJOR,GANGUE,Y,0
1663,602,-,210234,54,138.35,-30.89,Google Earth image,Silver,MINOR,Malachite,TRACE,ORE,Y,0
1671,603,1899.0,210260,54,138.4,-30.9,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1674,604,1912.0,210236,54,138.4,-30.89,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1677,605,1896.0,210237,54,138.26,-30.79,Google Earth image,Copper,MAJOR,Carbonate,MAJOR,GANGUE,N,0
1680,606,1976.0,210238,54,138.51,-30.5,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1684,607,1978.0,210239,54,138.26,-30.56,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1689,608,-,210235,54,138.32,-30.64,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1691,609,1979.0,210241,54,138.28,-30.63,Google Earth image,Barite,MAJOR,Barite,MAJOR,ORE,N,0
1696,610,-,210242,54,138.41,-30.72,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1698,611,1958.0,210243,54,138.45,-30.66,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1700,612,-,210244,54,138.44,-30.67,Google Earth image,Zinc,MAJOR,Barite,MINOR,ORE,N,0
1708,613,-,210240,54,138.45,-30.38,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1710,614,1970.0,210246,54,138.46,-30.43,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1712,615,1980.0,210217,54,138.53,-30.92,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1714,616,-,210218,54,138.6,-30.72,Google Earth image,Copper,MINOR,Barite,ABUNDANT,ORE,N,0
1720,617,-,210219,54,138.99,-30.87,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
1723,618,1972.0,210245,54,138.99,-30.87,Google Earth image,Lead,MAJOR,Cerussite,RARE,ORE,Y,0
1727,619,1967.0,210220,54,138.97,-30.89,Google Earth image,Gold,MINOR,Argentite,TRACE,ORE,N,0
1745,620,-,210221,54,138.99,-30.88,Google Earth image,Copper,MAJOR,Iron oxide (non specific),,GANGUE,U,0
1748,621,1887.0,210222,54,139.01,-30.96,Google Earth image,Lead,MAJOR,Argentite,TRACE,ORE,N,0
1766,623,1907.0,210216,54,138.89,-30.78,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1770,624,-,210225,54,138.89,-30.79,Google Earth image,Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
1774,625,-,210226,54,138.86,-30.79,Google Earth image,Copper,MAJOR,Chalcopyrite,,ORE,U,0
1781,626,1978.0,210227,54,138.85,-30.78,Google Earth image,Silver,MINOR,Argentite,TRACE,ORE,N,0
1795,627,1980.0,210228,54,138.96,-30.87,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Malachite,TRACE,ORE,Y,0
1796,628,1976.0,210224,54,138.14,-30.88,Google Earth image,Calcite,MAJOR,Calcite,ABUNDANT,ORE,N,0
1799,630,-,210230,54,139.0,-33.76,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1803,631,1845.0,210231,54,139.01,-33.77,Google Earth image,Copper,MAJOR,Atacamite,RARE,ORE,Y,0
1833,632,1847.0,210199,54,139.01,-33.78,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1843,633,1857.0,210200,54,138.96,-33.81,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1850,634,1930.0,210229,54,138.96,-33.95,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
1854,635,1901.0,210202,54,139.01,-33.83,Google Earth image,Vanadium,MINOR,Argentite,RARE,ORE,Y,0
1874,636,1890.0,210203,54,139.04,-33.86,GPS Standalone Navigational,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1878,637,1917.0,210204,54,139.0,-33.97,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,N,0
1881,638,1851.0,210205,54,138.92,-33.88,Google Earth image,Iron Ore,MAJOR,Azurite,RARE,ORE,Y,0
1897,639,1851.0,210201,54,138.92,-33.87,Digital Image,Iron Ore,MAJOR,Bornite,TRACE,ORE,Y,0
1915,640,1865.0,210207,54,138.99,-33.59,Google Earth image,Copper,MAJOR,Silver,RARE,ORE,N,0
1924,641,1978.0,210208,54,139.27,-33.58,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Chalcopyrite,RARE,ORE,N,0
1927,642,1976.0,210209,54,138.99,-33.31,Google Earth image,Gold,MAJOR,Gold,,ORE,U,0
1930,643,1889.0,210210,54,138.94,-33.33,Google Earth image,Zinc,MINOR,Azurite,TRACE,ORE,Y,0
1942,644,1867.0,210206,54,138.81,-33.52,Google Earth image,Copper,MINOR,Cobaltite,MINOR,ORE,Y,0
1952,645,1905.0,210212,54,139.02,-33.34,Google Earth image,Lead,MAJOR,Silver,TRACE,ORE,N,0
1957,647,1872.0,210214,54,139.01,-33.31,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
1962,648,1973.0,210215,54,138.98,-33.37,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1966,649,1885.0,210211,54,139.16,-33.94,Digital Image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
1971,701,-,210188,54,140.16,-32.86,Google Earth image,Copper,MAJOR,Chalcopyrite,,ORE,U,0
1977,702,1971.0,210189,54,140.04,-32.81,Google Earth image,Copper,MINOR,Chalcopyrite,TRACE,ORE,N,0
1989,705,1909.0,210187,54,140.29,-32.79,"Sourced from documents (PLANS, ENV, RB,etc)",Cobalt,MINOR,Argentite,RARE,ORE,N,0
2043,706,1971.0,210193,54,140.06,-32.72,Google Earth image,Copper,MAJOR,Goethite,ABUNDANT,GANGUE,Y,0
2045,707,1984.0,210194,54,140.31,-32.62,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Iron oxide (non specific),TRACE,GANGUE,Y,0
2049,708,1917.0,210195,54,140.11,-32.64,Google Earth image,Gold,MAJOR,Argentite,RARE,ORE,N,0
2055,709,1971.0,210196,54,140.11,-32.56,Google Earth image,Lead,MAJOR,Gold,RARE,ORE,N,0
2061,710,-,210192,54,140.33,-32.56,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,U,0
2063,711,1895.0,210198,54,140.35,-32.57,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2067,712,1888.0,210175,54,140.39,-32.57,Google Earth image,Silver,MINOR,Calcite,MINOR,GANGUE,N,0
2081,713,1934.0,210176,54,140.37,-32.56,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2084,714,1892.0,210177,54,140.34,-32.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2090,715,1899.0,1209747,54,140.2,-32.18,Google Earth image,Gold,MINOR,Gold,RARE,ORE,N,0
2106,716,1988.0,210179,54,140.33,-32.55,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2111,717,1939.0,210180,54,140.41,-32.54,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2114,718,1938.0,210181,54,140.36,-32.53,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2116,719,1936.0,210182,54,140.34,-32.53,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2120,720,1935.0,210178,54,140.34,-32.54,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
2124,721,-,210184,54,140.04,-32.77,Google Earth image,Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
2127,722,-,210185,54,140.29,-32.5,Google Earth image,Lead,MAJOR,Calcite,TRACE,GANGUE,N,0
2133,724,-,210186,54,140.26,-32.52,Google Earth image,Lead,MAJOR,Galena,TRACE,ORE,N,0
2136,725,-,210183,54,140.19,-32.56,Google Earth image,Lead,MAJOR,Galena,TRACE,ORE,N,0
2140,726,1979.0,210164,54,140.36,-32.81,Map Plot,Copper,MAJOR,Chalcopyrite,TRACE,ORE,N,0
2145,727,1970.0,210165,54,140.21,-32.72,"Sourced from documents (PLANS, ENV, RB,etc)",Molybdenum,MINOR,Argentite,RARE,ORE,N,0
2161,728,1979.0,210166,54,140.22,-32.72,Map Plot,Clay,MINOR,Kaolinite,ABUNDANT,ORE,Y,0
2165,729,-,210167,54,140.04,-32.56,Google Earth image,Shale,MAJOR,,,,,0
2166,730,1954.0,210163,54,140.01,-32.56,Google Earth image,Clay,MAJOR,,,,,0
2167,731,-,210169,54,140.93,-32.51,Google Earth image,Fluorite,MINOR,Barite,ABUNDANT,ORE,N,0
2175,732,1890.0,210170,54,140.8,-32.53,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
2177,734,-,210172,54,140.9,-32.52,Google Earth image,Copper,MAJOR,Bornite,RARE,ORE,N,0
2185,735,1958.0,210168,54,140.89,-32.53,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
2188,736,1958.0,210174,54,140.91,-32.51,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MINOR,Manganese Oxide,ABUNDANT,ORE,Y,0
2190,737,1977.0,210153,54,140.89,-32.53,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
2206,739,-,210155,54,139.82,-32.79,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
2214,740,1885.0,210173,54,139.78,-32.8,Google Earth image,Copper,MAJOR,Calcite,TRACE,GANGUE,N,0
2220,741,-,210157,54,139.86,-32.66,Google Earth image,Manganese,MAJOR,Manganese Oxide,ABUNDANT,ORE,Y,0
