,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
165,153,1918.0,209716,53,134.79,-29.02,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
166,154,1979.0,209715,53,134.78,-29.03,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
167,155,1920.0,209737,53,134.8,-29.03,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
168,156,1964.0,209736,53,134.8,-29.04,Google Earth image,Opal,MAJOR,Opal,,ORE,Y,0
169,157,-,209735,53,134.81,-29.04,Google Earth image,Opal,MAJOR,Opal,,ORE,U,0
170,158,1964.0,209734,53,134.87,-29.06,Google Earth image,Opal,MAJOR,Opal,,ORE,U,0
171,159,-,209741,53,134.94,-29.3,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
172,160,-,209761,53,135.33,-29.71,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
173,161,-,209760,53,135.49,-29.63,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,Y,0
174,162,-,209759,53,135.43,-29.79,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
175,163,-,209758,53,135.28,-29.67,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,Y,0
176,164,-,209757,53,135.27,-29.67,Map Plot,Opal,MAJOR,Opal,RARE,ORE,N,0
177,165,-,209756,53,135.32,-29.72,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
178,166,-,209755,53,135.2,-29.71,Map Plot,Opal,MAJOR,Opal,RARE,ORE,N,0
179,167,1947.0,209740,53,134.86,-29.4,Map Plot,Opal,MAJOR,Opal,RARE,ORE,N,0
181,168,-,209739,53,134.99,-29.27,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
182,170,-,209770,53,133.25,-27.3,"Sourced from documents (PLANS, ENV, RB,etc)",Opal,MAJOR,Opal,RARE,ORE,N,0
184,171,-,209769,53,133.25,-27.3,"Sourced from documents (PLANS, ENV, RB,etc)",Opal,MAJOR,Opal,RARE,ORE,N,0
186,172,-,209768,53,133.25,-27.3,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
188,173,-,209767,53,133.26,-27.31,"Sourced from documents (PLANS, ENV, RB,etc)",Opal,MAJOR,Opal,,ORE,U,0
189,174,-,209766,53,133.28,-27.31,"Sourced from documents (PLANS, ENV, RB,etc)",Opal,MAJOR,Opal,,ORE,U,0
190,175,1915.0,209765,53,133.3,-27.32,Google Earth image,Opal,MAJOR,Opal,,ORE,U,0
191,176,-,209763,53,133.7,-26.98,Map Plot,Iron,MAJOR,Hematite,ABUNDANT,ORE,N,0
193,177,-,209764,53,133.65,-26.95,Map Plot,Micaceous Hematite,MAJOR,Hematite,ABUNDANT,ORE,N,0
195,178,-,209771,53,133.51,-26.95,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,Y,0
196,179,1906.0,209779,53,137.33,-32.54,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
197,180,-,209784,53,133.53,-26.95,Map Plot,Opal,MAJOR,Opal,RARE,ORE,N,0
198,181,-,209783,53,133.37,-26.99,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
199,182,1977.0,209762,53,133.34,-27.45,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
200,183,1930.0,209785,53,134.1,-26.99,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,U,0
201,184,-,209754,53,133.87,-27.11,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
202,185,1977.0,209753,53,133.68,-27.19,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
203,186,-,209752,53,133.95,-27.18,Google Earth image,Opal,MAJOR,Opal,,ORE,U,0
204,188,-,209750,53,134.2,-27.28,Google Earth image,Opal,MAJOR,Alunite,TRACE,GANGUE,N,0
207,189,-,209774,53,133.92,-27.3,Google Earth image,Opal,MAJOR,Gypsum,TRACE,GANGUE,N,0
209,190,-,209773,53,133.92,-27.36,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
210,191,-,209772,53,133.92,-27.51,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
211,192,1962.0,209782,53,134.16,-28.1,GPS Averaged Position,Opal,MAJOR,Opal,,ORE,Y,0
212,193,1962.0,209781,53,134.14,-28.03,GPS Averaged Position,Opal,MAJOR,Opal,,ORE,Y,0
213,194,1962.0,209780,53,134.22,-28.17,Google Earth image,Opal,MAJOR,Alunite,,GANGUE,U,0
215,195,1970.0,209778,53,137.19,-31.69,Map Plot,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
217,196,1920.0,209777,53,137.18,-31.69,Google Earth image,Clay,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
221,197,1950.0,209776,53,137.19,-31.69,GPS type unknown,Dolomite,MAJOR,,,,,0
222,198,1972.0,209796,53,134.16,-27.97,Google Earth image,Limestone,MAJOR,,,,,0
223,199,1972.0,209775,53,134.48,-29.25,Google Earth image,Gravel,MAJOR,,,,,0
224,200,1975.0,209795,53,134.03,-27.67,Google Earth image,Limestone,MAJOR,,,,,0
225,201,1977.0,209794,53,133.4,-27.0,Google Earth image,Sandstone,MINOR,,,,,0
227,203,1972.0,209792,53,134.7,-29.73,Google Earth image,Rhyolite,MAJOR,,,,,0
228,204,1981.0,209788,53,135.67,-34.91,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Graphite,,ORE,U,0
229,206,-,209789,53,135.67,-34.82,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Graphite,,ORE,U,0
230,207,-,209790,53,135.7,-34.81,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Graphite,,ORE,U,0
231,209,1916.0,209803,53,136.02,-34.33,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
232,210,1969.0,209804,53,135.77,-34.51,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
233,211,1916.0,209805,53,136.08,-34.3,Google Earth image,Magnesite,MAJOR,Magnesite,ABUNDANT,ORE,N,0
234,212,1915.0,209802,53,136.04,-34.31,Google Earth image,Magnesite,MAJOR,Graphite,,ORE,U,0
238,213,1918.0,209801,53,136.09,-34.28,Google Earth image,Graphite,MAJOR,Graphite,,ORE,U,0
239,214,1914.0,209800,53,136.05,-34.32,Google Earth image,Graphite,MINOR,Graphite,,ORE,U,0
243,215,1916.0,209799,53,136.0,-34.34,"Sourced from documents (PLANS, ENV, RB,etc)",Magnesite,MAJOR,Chalcedony,RARE,GANGUE,Y,0
255,216,1918.0,209798,53,135.87,-34.48,Google Earth image,Graphite,MAJOR,Feldspar,,GANGUE,U,0
259,217,1915.0,209797,53,135.82,-34.35,Google Earth image,Magnesite,MAJOR,Graphite,RARE,ORE,N,0
269,218,1917.0,209815,53,135.8,-34.44,Google Earth image,Graphite,MAJOR,Feldspar,,GANGUE,U,0
272,219,-,209814,53,135.83,-34.38,Map Plot,Graphite,MAJOR,Graphite,,ORE,U,0
276,220,1917.0,209813,53,135.86,-34.45,Google Earth image,Graphite,MAJOR,Graphite,,ORE,U,0
278,221,-,209812,53,135.88,-34.47,Google Earth image,Graphite,MAJOR,Feldspar,,GANGUE,U,0
281,222,-,209811,53,135.86,-34.43,Google Earth image,Graphite,MAJOR,Graphite,,ORE,U,0
284,223,1908.0,209810,53,135.88,-34.45,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,Y,0
286,224,1961.0,209809,53,135.73,-34.49,Google Earth image,Graphite,MAJOR,Feldspar,TRACE,GANGUE,N,0
289,225,1961.0,209808,53,135.75,-34.68,Map Plot,Graphite,MAJOR,Biotite,,GANGUE,U,0
293,226,1986.0,209807,53,135.73,-34.52,Google Earth image,Graphite,MAJOR,Feldspar,TRACE,GANGUE,N,0
296,228,1947.0,210517,53,135.68,-34.57,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Biotite,TRACE,GANGUE,N,0
300,229,1947.0,209824,53,135.7,-34.58,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Graphite,MINOR,ORE,N,0
303,230,-,209823,53,135.74,-34.79,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Feldspar,,GANGUE,U,0
306,231,-,210518,53,135.73,-34.82,Google Earth image,Graphite,MAJOR,Feldspar,,GANGUE,U,0
309,232,1918.0,209822,53,135.71,-34.85,Map Plot,Graphite,MAJOR,Feldspar,,GANGUE,U,0
312,233,1917.0,209821,53,135.68,-34.85,"Sourced from documents (PLANS, ENV, RB,etc)",Graphite,MAJOR,Feldspar,RARE,GANGUE,N,0
315,234,1917.0,209820,53,135.67,-34.87,Google Earth image,Graphite,MAJOR,Biotite,,GANGUE,U,0
319,235,1915.0,209819,53,135.72,-34.86,Google Earth image,Graphite,MAJOR,Graphite,,ORE,U,0
320,236,1910.0,209818,53,135.7,-34.8,Google Earth image,Graphite,MAJOR,Biotite,MINOR,GANGUE,N,0
330,238,1979.0,209834,53,136.03,-34.32,GPS Standalone Navigational,Marble,MAJOR,,,,,0
331,239,1980.0,209832,53,135.9,-34.52,Map Plot,Uranium,MAJOR,Brannerite,RARE,ORE,Y,0
332,240,1980.0,209831,53,135.88,-34.52,Map Plot,Uranium,MAJOR,Brannerite,RARE,ORE,Y,0
333,241,1980.0,209830,53,135.91,-34.49,Map Plot,Uranium,MAJOR,Brannerite,RARE,ORE,Y,0
334,242,1971.0,209829,53,136.14,-34.19,Google Earth image,Copper,MAJOR,Chalcopyrite,TRACE,ORE,N,0
338,243,1983.0,209816,53,135.84,-34.51,"Sourced from documents (PLANS, ENV, RB,etc)",Thorium,MAJOR,Clay mineral,ABUNDANT,GANGUE,Y,0
358,249,1966.0,209835,53,135.78,-34.65,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Hematite,MINOR,ORE,N,0
361,250,1980.0,209843,53,136.11,-34.27,"Sourced from documents (PLANS, ENV, RB,etc)",Dolomite,MAJOR,,,,,0
362,251,1980.0,209842,53,136.11,-34.28,"Sourced from documents (PLANS, ENV, RB,etc)",Dolomite,MAJOR,,,,,0
363,252,1910.0,209844,53,136.1,-34.29,Google Earth image,Talc,MAJOR,Dolomite,MAJOR,GANGUE,N,0
366,253,1911.0,209840,53,136.03,-34.33,GPS Standalone Navigational,Asbestos,MAJOR,Chrysotile,MINOR,ORE,N,0
369,254,1899.0,1841816,53,136.06,-34.33,GPS Standalone Navigational,Manganese,MINOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
377,255,1968.0,209841,53,135.84,-34.51,"Sourced from documents (PLANS, ENV, RB,etc)",Manganese,MAJOR,Cryptomelane,MAJOR,ORE,Y,0
378,257,1867.0,1130477,53,136.06,-34.32,GPS Standalone Navigational,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
384,258,1869.0,209836,53,136.11,-34.27,Google Earth image,Copper,MAJOR,Arsenopyrite,RARE,GANGUE,N,0
402,259,1860.0,209854,53,136.26,-34.27,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Azurite,TRACE,ORE,Y,0
408,260,1955.0,209853,53,136.13,-34.23,Google Earth image,Copper,MAJOR,Argentite,RARE,ORE,Y,0
410,262,1849.0,209852,53,136.03,-34.33,Google Earth image,Copper,MAJOR,Calcite,MINOR,GANGUE,N,0
417,264,1961.0,209849,53,136.03,-34.33,GPS Standalone Navigational,Marble,MAJOR,,,,,0
418,265,-,209848,53,136.05,-34.32,Google Earth image,Dolomite,MAJOR,Magnesite,MINOR,ORE,Y,0
420,267,-,209845,53,136.06,-34.39,Google Earth image,Sand,MAJOR,,,,,0
421,268,-,209865,53,135.97,-34.38,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
424,269,1863.0,209864,53,135.98,-34.38,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Chalcocite,MINOR,ORE,Y,0
429,270,1917.0,209863,53,135.97,-34.39,Google Earth image,Copper,MAJOR,Chalcocite,TRACE,ORE,N,0
434,271,1981.0,209862,53,135.89,-34.41,Google Earth image,Sandstone,MAJOR,,,,,0
435,272,1984.0,209861,53,135.93,-34.47,Digital Image,Gneiss,MAJOR,,,,,0
436,273,-,209860,53,136.01,-34.33,Digital Image,Sand,MAJOR,,,,,0
437,274,-,209859,53,136.0,-34.36,Google Earth image,Gabbro,MAJOR,,,,,0
438,275,-,209858,53,135.95,-34.35,Digital Image,Amphibolite,MAJOR,,,,,0
439,276,1976.0,209857,53,135.86,-34.4,Google Earth image,Clay,MAJOR,,,,,0
440,277,1919.0,209856,53,135.86,-34.9,Google Earth image,Limestone,MAJOR,Carbonate,MINOR,ORE,N,0
441,278,-,209855,53,135.86,-34.82,"Sourced from documents (PLANS, ENV, RB,etc)",Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
442,279,-,209875,53,135.38,-34.43,GPS Averaged Position,Beryl,MAJOR,Beryl,RARE,ORE,N,0
447,280,1954.0,209874,53,135.84,-34.74,Map Plot,Uranium,MAJOR,Gummite,,ORE,Y,0
450,281,1954.0,209873,53,135.82,-34.73,Google Earth image,Uranium,MAJOR,Gummite,,ORE,Y,0
453,284,1954.0,209871,53,135.84,-34.68,Google Earth image,Uranium,MAJOR,Uraninite,RARE,ORE,N,0
455,285,1954.0,209870,53,135.84,-34.72,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Pitchblende,RARE,ORE,Y,0
457,286,1954.0,209869,53,135.85,-34.72,Digital Image,Uranium,MAJOR,Gummite,RARE,ORE,Y,0
463,287,-,209868,53,135.59,-34.25,Google Earth image,Sand,MAJOR,,,,,0
464,288,-,209867,53,135.65,-34.31,Google Earth image,Sand,MAJOR,,,,,0
465,289,-,209884,53,135.96,-34.37,Google Earth image,Quartzite,MINOR,Goethite,MINOR,ORE,Y,0
483,291,-,209882,53,135.99,-34.32,Google Earth image,Schist,MAJOR,,,,,0
484,292,1976.0,209880,53,135.84,-34.7,Google Earth image,Sand,MAJOR,,,,,0
485,293,1954.0,209879,53,135.77,-34.69,Google Earth image,Gravel,MAJOR,,,,,0
486,294,1956.0,210508,53,135.85,-34.69,Google Earth image,Calcrete,MAJOR,,,,,0
488,295,-,209878,53,135.69,-34.65,Google Earth image,Sand,MAJOR,,,,,0
489,296,-,209877,53,135.82,-34.73,Google Earth image,Sand,MAJOR,,,,,0
490,297,-,209876,53,136.22,-33.46,Google Earth image,Sand,MAJOR,,,,,0
491,298,-,209886,53,135.82,-34.77,Google Earth image,Ironstone - construction materials,MAJOR,,,,,0
492,299,1979.0,209896,53,135.83,-34.74,Google Earth image,Calcrete,MAJOR,,,,,0
494,300,-,209895,53,135.83,-34.72,Google Earth image,Limestone,MAJOR,,,,,0
495,301,-,209894,53,135.81,-34.72,Google Earth image,Limestone,MAJOR,,,,,0
496,302,-,209893,53,135.79,-34.68,Google Earth image,Sand,MAJOR,,,,,0
497,303,-,209892,53,135.79,-34.66,Google Earth image,Sand,MAJOR,,,,,0
498,304,1982.0,209891,53,135.83,-34.63,Digital Image,Quartzite,MAJOR,,,,,0
499,305,-,209890,53,135.83,-34.52,Google Earth image,Metasiltstone,MAJOR,,,,,0
500,306,-,210509,53,135.67,-34.76,Google Earth image,Quartzite,MAJOR,,,,,0
501,307,-,209889,53,135.75,-34.78,Google Earth image,Metasiltstone,MAJOR,,,,,0
502,308,-,209888,53,135.74,-34.81,Google Earth image,Clay,MAJOR,,,,,0
503,309,1960.0,209847,53,136.03,-34.32,Digital Image,Ironstone - construction materials,MAJOR,,,,,0
504,310,1950.0,209806,53,135.94,-34.38,Map Plot,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
508,311,1917.0,209786,53,135.91,-34.4,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
512,312,1917.0,209885,53,135.91,-34.43,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
515,313,1960.0,209883,53,135.85,-34.4,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Amphibole,MINOR,GANGUE,N,0
519,314,-,209881,53,135.92,-34.38,Google Earth image,Sandstone,MAJOR,,,,,0
520,315,1965.0,209967,53,135.91,-34.46,Google Earth image,Amazonite,MAJOR,Amazonite,TRACE,ORE,N,0
523,316,1963.0,209972,53,135.78,-34.15,Google Earth image,Quartzite,MAJOR,,,,,0
524,317,1966.0,209971,53,135.82,-34.35,"Sourced from documents (PLANS, ENV, RB,etc)",Quartzite,MAJOR,,,,,0
526,318,-,209995,53,135.85,-34.42,Google Earth image,Clay,MAJOR,,,,,0
527,319,-,209994,53,135.86,-34.43,Google Earth image,Clay,MINOR,,,,,0
529,320,1964.0,209993,53,135.81,-34.49,Google Earth image,Clay,MAJOR,,,,,0
530,321,1964.0,209992,53,135.88,-34.59,Google Earth image,Clay,MAJOR,,,,,0
531,322,1962.0,209991,53,135.82,-34.59,Map Plot,Gneiss,MAJOR,,,,,0
532,323,-,209990,53,135.76,-34.67,Google Earth image,Quartzite,MAJOR,,,,,0
534,324,1942.0,209989,53,136.25,-34.59,Google Earth image,Tungsten,MAJOR,Quartz,ABUNDANT,GANGUE,N,0
536,325,-,209988,53,136.29,-34.58,Google Earth image,Tungsten,MAJOR,Quartz,ABUNDANT,GANGUE,N,0
540,326,-,209987,53,136.24,-34.56,Google Earth image,Zinc,MINOR,Chalcopyrite,RARE,ORE,N,0
544,327,-,209986,53,136.28,-34.52,Google Earth image,Copper,MAJOR,Chalcopyrite,RARE,ORE,N,0
546,328,1963.0,209985,53,136.35,-34.68,Google Earth image,Tungsten,MINOR,Bismuthinite,RARE,ORE,N,0
564,329,1983.0,209984,53,135.42,-34.36,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
565,330,1991.0,210008,53,135.51,-34.21,Google Earth image,Gypsum,MAJOR,Clay mineral,MINOR,GANGUE,N,0
567,331,1973.0,2091156,53,135.38,-34.16,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
568,332,-,210006,53,135.46,-34.63,Google Earth image,Lime sand,MAJOR,,,,,0
569,333,1981.0,210005,53,135.99,-34.16,Google Earth image,Granite,MAJOR,,,,,0
570,334,1977.0,210004,53,135.82,-34.73,Google Earth image,Gneiss,MAJOR,,,,,0
572,335,-,210003,53,135.86,-34.16,Google Earth image,Clay,MAJOR,,,,,0
574,336,1979.0,210002,53,135.89,-34.3,Digital Image,Granite,MAJOR,,,,,0
575,337,1980.0,210001,53,135.93,-34.15,Google Earth image,Granite,MAJOR,,,,,0
576,338,-,210459,53,135.89,-34.75,Google Earth image,Sand,MAJOR,,,,,0
577,339,-,210460,53,135.7,-34.41,Google Earth image,Sand,MAJOR,,,,,0
578,340,-,210456,53,135.69,-34.46,"Sourced from documents (PLANS, ENV, RB,etc)",Sand,MAJOR,,,,,0
579,341,1981.0,210462,53,135.73,-34.5,Google Earth image,Gravel,MINOR,,,,,0
581,342,1985.0,210463,53,135.69,-34.55,Google Earth image,Sand,MAJOR,,,,,0
582,343,-,210000,53,136.18,-34.64,Google Earth image,Phosphate,MAJOR,Phosphate,MAJOR,ORE,N,0
583,344,-,210464,53,135.5,-34.53,Google Earth image,Sand,MAJOR,,,,,0
584,345,-,210465,53,136.03,-34.47,Google Earth image,Sand,MAJOR,,,,,0
585,346,1973.0,210461,53,135.91,-34.61,Google Earth image,Sand,MAJOR,,,,,0
586,347,1993.0,210467,53,135.91,-34.61,Google Earth image,Sand,MAJOR,Quartz,,ORE,U,0
587,348,1973.0,210468,53,135.91,-34.57,Digital Image,Sand,MAJOR,Quartz,,ORE,U,0
588,349,1973.0,210469,53,135.92,-34.55,Google Earth image,Sand,MAJOR,,,,,0
589,350,1932.0,210470,53,135.52,-34.67,Digital Image,Lime sand,MAJOR,Carbonate,,ORE,U,0
591,351,1909.0,210466,53,135.37,-34.59,Google Earth image,Phosphate,MAJOR,Guano,MAJOR,ORE,U,0
593,352,1909.0,210472,53,135.96,-34.75,Google Earth image,Phosphate,MAJOR,Guano,,ORE,U,0
595,353,1909.0,210473,53,135.95,-34.74,Google Earth image,Phosphate,MAJOR,Guano,,ORE,U,0
597,354,1909.0,210474,53,136.25,-34.51,Google Earth image,Phosphate,MAJOR,Guano,,ORE,U,0
599,358,1981.0,210478,53,134.1,-30.12,Map Plot,Diamond,MAJOR,Diamond,RARE,ORE,N,0
600,359,1909.0,210479,53,134.63,-30.76,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
617,361,1960.0,210476,53,133.5,-30.29,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Hematite,MINOR,ORE,N,0
620,362,1971.0,210482,53,133.54,-30.32,Google Earth image,Iron,MAJOR,Hematite,MINOR,ORE,Y,0
626,363,1954.0,210483,53,133.55,-30.33,Map Plot,Iron,MAJOR,Hematite,MINOR,ORE,N,0
629,365,1954.0,210485,53,133.52,-30.31,Google Earth image,Iron,MAJOR,Hematite,MINOR,ORE,N,0
632,377,1971.0,210497,53,133.62,-30.41,Global Positioning System,Platinoids,MINOR,Pentlandite,RARE,ORE,N,0
634,382,-,210447,53,134.53,-30.41,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),,ORE,U,0
635,383,1978.0,210448,53,134.03,-30.61,Map Plot,Uranium,MAJOR,Uranium Minerals (Non Specific),,ORE,U,0
637,384,1950.0,210449,53,134.72,-30.7,Google Earth image,Iron,MAJOR,Hematite,MINOR,ORE,Y,0
640,389,-,210454,53,132.42,-31.92,Google Earth image,Gypsum,MAJOR,Carbonate,MINOR,GANGUE,N,0
643,390,1919.0,210455,53,133.08,-32.03,Google Earth image,Salt,MINOR,Carbonate,MINOR,GANGUE,N,0
653,391,1963.0,210451,53,132.99,-32.07,Google Earth image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
655,392,-,210444,53,132.5,-31.88,"Sourced from documents (PLANS, ENV, RB,etc)",Granite,MAJOR,,,,,0
656,393,1970.0,210445,53,132.32,-31.93,Digital Image,Granite,MAJOR,,,,,0
657,394,1900.0,210432,53,134.53,-30.71,Google Earth image,Gold,MAJOR,Arsenopyrite,RARE,ORE,N,0
668,395,1900.0,210433,53,134.57,-30.68,Google Earth image,Copper,MAJOR,Atacamite,TRACE,ORE,Y,0
680,396,1903.0,210443,53,134.5,-30.7,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
685,397,1900.0,210435,53,134.56,-30.69,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
690,398,-,210510,53,136.34,-31.21,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,N,0
691,399,1900.0,210436,53,134.54,-30.71,GPS Averaged Position,Gold,MAJOR,Gold,RARE,ORE,N,0
696,400,-,210437,53,133.41,-30.55,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,Y,0
697,401,-,210434,53,132.16,-30.83,Google Earth image,Opal,MAJOR,Opal,RARE,ORE,Y,0
698,402,-,210439,52,131.67,-30.03,Digital Image,Dolomite,MAJOR,,,,,0
699,404,1916.0,210441,52,131.51,-30.48,Google Earth image,Limestone,MAJOR,,,,,0
700,405,-,210442,53,133.54,-30.55,Google Earth image,Granite,MAJOR,,,,,0
701,406,-,210438,53,132.77,-30.59,Map Plot,Gneiss,MAJOR,,,,,0
702,407,-,210421,53,132.74,-30.59,Google Earth image,Gneiss,MAJOR,,,,,0
703,408,1916.0,210422,53,134.5,-30.72,Google Earth image,Metasiltstone,MAJOR,,,,,0
704,409,-,210423,53,134.53,-30.3,Google Earth image,Rhyolite,MAJOR,Chalcopyrite,RARE,ORE,N,0
734,411,1908.0,2076676,53,134.13,-30.68,"Sourced from documents (PLANS, ENV, RB,etc)",Gold,MAJOR,Gold,RARE,ORE,N,0
738,412,1902.0,210426,53,134.42,-30.72,GPS Standalone Navigational,Gold,MAJOR,Gold,RARE,ORE,N,0
743,413,1901.0,210427,53,134.46,-30.71,Google Earth image,Gold,MAJOR,Gold,,ORE,U,0
746,414,1908.0,210428,53,134.14,-30.22,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,U,0
756,415,1912.0,210429,53,134.97,-30.67,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
760,416,-,210425,53,134.96,-30.68,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
764,418,1899.0,210410,53,134.99,-30.89,Google Earth image,Tin,MAJOR,Cassiterite,RARE,ORE,N,0
766,419,-,210411,53,134.9,-30.82,Map Plot,Tin,MAJOR,Cassiterite,TRACE,ORE,N,0
768,420,1978.0,210412,53,133.71,-32.11,Google Earth image,Calcrete,MINOR,,,,,0
771,421,1985.0,210430,53,133.72,-32.09,Google Earth image,Calcrete,MINOR,,,,,0
773,422,1987.0,210414,53,133.69,-32.15,Google Earth image,Sand,MAJOR,,,,,0
774,423,1986.0,210415,53,134.14,-32.79,Google Earth image,Sand,MAJOR,Quartz,,ORE,U,0
775,424,1985.0,210416,53,133.7,-32.15,Google Earth image,Calcrete,MINOR,,,,,0
778,425,1990.0,856229,53,133.7,-32.09,Digital Image,Calcrete,MINOR,,,,,0
781,426,1991.0,210413,53,135.2,-32.81,Google Earth image,Granite,MAJOR,,,,,0
782,427,-,210419,53,135.22,-32.76,Google Earth image,Granite,MAJOR,,,,,0
783,428,-,210398,53,135.82,-33.09,Google Earth image,Granite,MAJOR,,,,,0
784,429,1978.0,210399,53,136.23,-33.51,Google Earth image,Sand,MAJOR,,,,,0
785,430,1980.0,210400,53,136.87,-31.4,Google Earth image,Sandstone,MAJOR,,,,,0
786,431,-,210418,53,136.58,-33.26,Digital Image,Amethyst,MAJOR,Amethyst,TRACE,ORE,N,0
788,432,1977.0,210402,53,136.35,-31.15,Map Plot,Sandstone,MAJOR,,,,,0
789,433,1917.0,210403,53,136.4,-31.23,Google Earth image,Salt,MAJOR,Gypsum,TRACE,GANGUE,N,0
824,441,1977.0,210406,53,135.32,-32.65,Google Earth image,Sand,MAJOR,,,,,0
825,442,1970.0,210392,53,135.02,-32.29,Google Earth image,Gravel,MAJOR,,,,,0
826,443,-,210393,53,134.98,-32.31,Google Earth image,Gypsum,MAJOR,Selenite,ABUNDANT,ORE,N,0
827,444,1919.0,210394,53,135.25,-32.99,Google Earth image,Salt,MAJOR,Gypsum,ABUNDANT,ORE,N,0
831,445,1966.0,210395,53,135.16,-32.82,Digital Image,Granite,MAJOR,,,,,0
832,446,1970.0,210391,53,136.47,-32.73,Map Plot,Jade,MAJOR,Diopside,MAJOR,ORE,N,0
835,447,1974.0,210388,53,135.38,-32.77,Map Plot,Kaolin,MAJOR,Halite,TRACE,GANGUE,N,0
840,448,-,210389,53,136.26,-32.34,Google Earth image,Heavy Minerals,MAJOR,Chromite,,ORE,U,0
842,449,-,210396,53,136.11,-32.38,Map Plot,Heavy Minerals,MAJOR,Chromite,,ORE,U,0
844,450,1985.0,210397,53,135.69,-32.18,"Sourced from documents (PLANS, ENV, RB,etc)",Diamond,MAJOR,Diamond,RARE,ORE,N,0
846,451,1981.0,210387,53,135.19,-33.07,Map Plot,Uranium,MAJOR,Pyrite,,GANGUE,U,0
848,452,1968.0,210378,53,136.25,-33.78,"Sourced from documents (PLANS, ENV, RB,etc)",Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
